DATE1,CUSTNAME,CUSTNMBR,ADRSCODE,Service_Call_ID,Record_Notes
https://vision.xoeye.io/partners/havtech/activity/A06E3E4A-152B-491E-9C8D-50C983681C95"

2023-06-26 00:00:00,"",ELIO001,ELIOT ON 4TH,23-05163,"Sergio Lazo
6-26-2023

Arrived on site made contact with POC, who gave me access to building a rooftop  POC advised me that he had 3 AAON’s not cooling properly. Started looking over the first aaon first thing I noticed was that the conventicles were extremely dirty. The filters on the end have not been changed since 10-17-22 and they were also extremely dirty. First, Ian had two out of four compressors that we’re locked out on high pressure. I reset the high pressure switch and checked pressures. Compressors were running at about 400 to 430 psi on high side. I advised him that they would run for a while, but would most likely go out on high-pressure again due to the dirty, condenser coils. Units were cooling for now, but we will need to have these condenser coils and filters resolved to get him running properly. Customer would like a maintenance contract to get these units back in proper working order.
Once I looked at the other end, they all had the same issue with dirty, condenser coils and dirty filters. The second and I looked at also had a bad modulating compressor on circuit B. This compressor was making a very loud noise and vibrating really bad. The pressures were equalize, so the compressor was running, but was not actually compressing any refrigerant. This compressor will need to be changed out as well. 
The third unit I came to only had one compressor locked out on high-pressure. It seem to be running OK but also had the issues of dirty conventicles and dirty filters

Customer would like a quote on a preventive maintenance and one modulating compressor on circuit. Be pictures in xoi

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/6A058A15-6EE5-4EFD-AD64-C01479D69F3A"

2023-06-22 00:00:00,"",COMA001,5800 BARCLAY DR,23-03910,"Sergio Lazo
6-21-2021. 

FCU-A1-3
FXFQ24TVJU.      C003808
Arrived on site with Malik made contact with Gene the POC, who gave us access the building and rooftop Checked in with Security and made her way in to the building.

-looked thank all unit empower getting it back on
-Returned the FCU to normal operation. 
-Made our way up to the roof remove panels and hooked up laptop
-Put system into 206 forced operations
-Started training system looking for proper subcoooling  and superheat
-System was low on refrigerant
-Started adding 410A 5 pounds at a time
-total charge of refrigerant at it was 24 pounds
-Let system run and monitored 
-Once were satisfied the unit was running correctly took it out of 206
-Job is complete

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/22CB4FB0-7A79-41A2-AB5B-B52F0B575566"

2023-06-21 00:00:00,"",COMA001,5800 BARCLAY DR,23-03910,"Sergio Lazo
6-21-2021

Arrived on site with Malik made contact with Gene the POC, who gave us access the building. Checked in with Security and made her way in to the building.

-Put system in service mode
-shut off power to A1-3 
-Hooked up hoses and recovery machine and started recovering refrigerant
-Once we recovered all the refrigerant started taking panels off fan coil, unit and removing coil
-installed new coil into unit tighten down for fittings to spec and reinstalling all panels
-Pressure tested coil with nitrogen and soap bubbles
-After pass pressure test hooked up vacuum pump and started pulling vacuum down to 280 µm
-Did a one hour hold test system past
-Open the ball valves to allow refrigerant back into the coil
-We will be returning tomorrow to continue repairs

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/D516B3FA-03AB-4452-9AD6-D958EA3DC400"

2023-06-14 00:00:00,"",HGEN001,3330 WASHINGTON,23-02902,"Sergio Lazo
6-14-2023

Arrived on site, met with Steve, checked in with the poc. Gained access to the building and equipment. Moved tools and materials to the roof. 

CU-4 
A/N 4 
24 FCU 
24 BS Ports 
78.3lbs Trim Charge 
129.9lbs  Total Charge 

Master 
M# REYQ168TAYDU
S# 1702136751

Sub 
M# REYQ144TAYDU
S# 1702375236

- Hooked up service checker and verified all indoor and outdoor thermistors were reading within range. All appeared okay at this time. 
- Placed system in half fan and half cool to check for indoor bleed by. Found none present at this time. 
- Placed system into full cooling and continue reviewing system trends. 

Master
- 137 RPS
- 133 RPS
- 80° DSH
- 11° SSH
- 14° SC 
Sub 
- 137 RPS
- 117 RPS
- 84° DSH
- 12° SSH
- 10.5° SC 

- Placed system into parallel and began switching indoor into heat individually to check for indoor cross wiring. Could not complete cross wiring checks due to outdoor ambient being too high. 

1-00 good 
1-01 good 
1-02 good
1-03 good 
1-04 good
1-05 good
1-06 good 
1-07 good 
1-08 good 
1-09 good 
1-10 good 
1-11 good 
1-12 good 
1-13 good 
1-14 good 
1-15 good 
2-00 
2-01
2-02
2-03
2-04
2-05
2-06
2-07

- Placed system back into full cooling and continued trending. 
- Returned system to normal operations. Cleaned up work area and checked out with poc. Will return to install the phase monitor and cross wiring checks. 
- Job is incomplete. 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/688F552F-14B8-4D9D-825A-2B3280650E8C"

2023-06-01 00:00:00,"",UNKN001,BERING STRAITS,23-04317,"Sergio lazo
6-1-2023

Arrived on site made contact with POC who gave me access to building and rooftop made my way up to the roof to start looking over Aaon RTU customer states that unit will not maintain setpoint. It would go under setpoint and keep running. Once I got to the unit notice that it has Niagara controller, which I did not have the software for. Made some phone calls. We’re gonna have to reschedule this so we can get somebody on site with the software to log onto Niagara controller and fix this issue.

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/368F54D5-6397-4AAA-970C-583B8202AA46"

2023-05-09 00:00:00,"",PRIN020,P.F FIRE & RES.,23-02557,"Sergio Lazo
5-9-2023

Arrived on site with Billie and gained access to building a rooftop. We gathered up pressure, washer and tools and made our way up to the roof. Ran a hose down to the lower level up to the roof. started cleaning condenser coils on all five Daikin rooftop units and they can split systems. Use cleaning solution to clean coils and rinsed them down with a pressure washer.  Had to stop and unclogged roof drains due to a build up of debris and leaves. Once we had the drains cleaned and the roof was draining Cleaned off washable filters as well along with metal screens in the electrical cabinet. Once we were done, we rolled up all hoses, pressure, washer, and cleaned off roof. The previous day I found a alarm for a RTU 1 for low, discharge temp warning. I cleared the alarm and monitor it yesterday and today. The alarm did not come back and unit was running. Normally we will continue to keep a eye on this job is complete.


Prince Frederick fire department

Total filter list
12-16x16x2
22-18x24x2

RTU-I
MODEL NUMBER/DPS004AHMG2DV-4
SERIAL NUMBER/FBOU180201279
Filters 4-16X16x2

RTU-2
MODEL NUMBER/DPS020AHMG2DV-4
SERIAL NUMBER/FBOU180201277
Filters 9-18×24X2

RTU-3
MODEL NUMBER/DPS020AHMG2DW-4
SERIAL NUMBER/FBOU180201275
Filters 13-18×24x2

RTU-4
MODEL NUMBER/DPS006AHCG2DW-4
SERIAL NUMBER/FBOU180201276
Filters 4-1616X2

RTU-5
MODEL NUMBER/DPS006AHCG2DW-4
SERIAL NUMBER/FBOU180201278
Filters 4-16X/6X2


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/59EF9C83-7085-447B-BF87-B0AB0B119104"

2023-05-08 00:00:00,"",PRIN020,P.F FIRE & RES.,23-02557,"Sergio Lazo
5-8-2023

Started off my day was going to Aireco to pick up all the necessary filters for this p.m. Arrived on site gain access to building and rooftop. Started with working on RTU’s -tightening down all electrical connections 
-checking fuses 
-amping out compressors and motors. 
-Looked over condenser coils evaporator coils 
-cleaning on drain pans in traps. 
-Then started looking through controller going through setpoint and parameters. 
- change filters on all five RTUs and dated them. 
-disposed of filters
-Also looked over exhaust fans amping out motors -checking belts. 
-Will be returning tomorrow to continue p.m. and I will be cleaning condenser coils.

Prince Frederick fire department

Total filter list
12-16x16x2
22-18x24x2

RTU-I
MODEL NUMBER/DPS004AHMG2DV-4
SERIAL NUMBER/FBOU180201279
Filters 4-16X16x2

RTU-2
MODEL NUMBER/DPS020AHMG2DV-4
SERIAL NUMBER/FBOU180201277
Filters 9-18×24X2

RTU-3
MODEL NUMBER/DPS020AHMG2DW-4
SERIAL NUMBER/FBOU180201275
Filters 13-18×24x2

RTU-4
MODEL NUMBER/DPS006AHCG2DW-4
SERIAL NUMBER/FBOU180201276
Filters 4-1616X2

RTU-5
MODEL NUMBER/DPS006AHCG2DW-4
SERIAL NUMBER/FBOU180201278
Filters 4-16X/6X2



Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/5E07A433-5C24-4B24-B46E-806F775E7B24"

2023-05-26 00:00:00,"",HANO001,HANOVER PARKWAY,22-10641,"Sergio Lazo
5-26-2023

Arrived on site made contact with POC who gave me codes to gain access to space. First started looking over carrier unit checking on wiring. There is no thermostat for this unit so I cannot check to see how the unit is running. I talk to the customer. He is aware that there are a lot of missing thermostats. He has already ordered them. He wanted me to look over aaon unit and get it to run in cooling. Had to trace out wires through the ceiling and found the indoor sensor for the aaon inside of a wall. Re-wire sensor and got the Aon to run in Cooling. Went to the roof and looked over aaon to make sure everything was running correctly. There is a relay that it’s burnt but this relay is for stage two heating which they are not using at this time so we can fix that at a later date it is not affecting the unit right now. And once I get the unit ready for a while, check, the space temperatures were dropping down to 70° looked over all the VAv. Once they get the rest of thermostats installed, they shouldn’t have no other issues job is complete.

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/54CCBC75-F704-401F-9908-27E854C4CD74"

2023-05-19 00:00:00,"",BOZZ036,ELEMENT 28,23-03248,"Sergio Lazo
5-19-2023
Arrived on site with Steve checked in with front office got a key fob and gained access to building a rooftop.

CU-7
8 IDU 8 BS 
trim charge 59 lbs 
total 110.6 lbs 

Master 
MODEL# REYQ120TTJU
SERIAL# 1510390252

Sub 1
MODEL# REY096TTJU
SERIAL# 1508062246

- Moved tools and materials to the roof. Located and Confirmed system serial matched the scope. 
- Confirmed indoor and bs counts before placing into recovery mode. 
-hooked up recovery and sub cooler located water for sub cooler
- before starting to recover, found that system had no refrigerant
-Found the soft plug on the accumulator for the sub had released all the refrigerant
- Removed the old compressor and oil return screen. Found the screen to be partially clogged. 
- Weighed the old and new compressors, their weights are as follows

Master
Old M1C 72.2
Old M2C 68.5
New M1C 70.3
New M2C 70.2

Sub
Old M1C 70.7
Old M2C 70.2
New M1C 70.2
New M2C 70.1

- Drilled and drained the old compressor the check oil quantity and quality. Performed field acid test. Negative for acid. 
- Installed the new oil return screen and compressor while purging. 
- Pressurized the system to 450psi at 70°f to perform overnight pressure test. 
- Left system in recovery mode with the high pressure switches pulled to prevent system operation in the event of a power cycle. 
- Cleaned up work area and checked out with poc. Job is incomplete.

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/954673F4-D732-4310-B629-307B4C406173"

2023-05-18 00:00:00,"",COMA001,5800 BARCLAY DR,22-10640,"Sergio Lazo
5-18-2023

Arrived on site with other techs made contact with Gene the POC, who gave us access to rooftop. Gathered up tools and made our way up to the roof to start preventative maintenance on rooftop units

-tightened down electrical connections
-check the fuses and contactors
-amped out compressors and motors
-Went through controllers, checking all set points and parameters
-Force units into heat mode and AC
-No alarms found on any units at this time
-Plug into a Aaon  units with laptop and updated control boards
-Found a broken high-pressure switch on Daikin RTU1 on circuit 2 That would need to be replace pictures in xoi 
-Job is complete

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/A4A0B9E3-20F8-4B81-ADA4-2765446C0569"

2023-05-17 00:00:00,"",COMA001,5800 BARCLAY DR,22-10640,"Sergio Lazo
5-17-2023

Arrived on site with other techs made contact with Gene the POC, who gave us access to rooftop. Gathered up tools and made our way up to the roof to start preventative maintenance on rooftop units

-receive filter delivery
-Roped up all filters up to the roof
-remove filters from all 5 RTU’s replace them with new ones and dated them
-cleaned out condenser pants and added pain tablets
-spray down, evaporator coils with no rinse coil cleaner
-Wipe down all all sections of art to use with 409 
-Tighten down electrical connections and check fuses
-Lower down all old filters and disposed of them
-we will be returning tomorrow to continue p.m.

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/D9C5FAA5-D915-4EF9-A7D2-97A093F3D3B2"

2023-05-16 00:00:00,"",COMA001,5800 BARCLAY DR,22-10640,"Sergio Lazo
5-16-2023

Arrived on site with other techs made contact with Gene the POC, who gave us access to rooftop. Gathered up tools and made our way up to the roof to start preventative maintenance on rooftop units

-Ran 200 feet of hoses down to the lower level for water access to clean coils
